Severity,Temperature.F.,Wind_Chill.F.,Humidity...,Pressure.in.,Visibility.mi.,Wind_Direction,Wind_Speed.mph.,Precipitation.in.,Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Time_Of_Day,Month
2,95,101.810950885252,38,29.14,10,13,10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10
2,71,72.3383710608737,100,28.42,5,6,8,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6
3,67,67.2787720141954,73,29.37,10,13,9,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12
2,62.1,60.7330588081211,90,30.04,10,15,11.5,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
3,26.1,17.5930227132599,84,30.22,10,24,8.1,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
2,58,71.787,57,28.37,7,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10
2,41.7228915662651,37.2142234168007,67,29.57,6.6228021978022,11,7,0,20,0,0,1,0,0,0,0,0,0,0,0,1,0,4,2
4,68,68.507868034446,81,28.88,10,16,9,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2,4
2,62.6,63.6624668806181,34,29.79,10,22,3.5,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
2,65,65.0318535566849,90,29.18,10,18,8,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,4,4
2,65,76.1375,50,30.06,7,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11
2,77,79.7283981993293,60,29.8,10,12,7,0,32,0,0,0,0,0,0,1,0,1,0,0,0,0,2,9
3,54,52.5224791048457,93,29.92,10,17,5.8,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
2,68,68.0606477614183,64,30.07,10,12,12,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7
2,76,78.7565222433312,91,29.33,9,18,5,0,3,0,0,1,0,0,0,0,0,1,0,0,1,0,4,8
2,69,78.6235,61,29.62,10,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
2,73,75.6940526644989,99,29.32,10,7,3,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9
2,76,77.7972022162855,42,29.08,10,24,18,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6
2,89,94.0257868545849,48,29.76,10,19,5,0,32,0,0,1,0,0,0,0,0,0,0,0,1,0,3,7
2,78,80.637815548834,81,30.03,10,3,12,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10
2,69,69.9028652261441,58,29.99,4,7,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11
3,65,65.8363752645781,68,29.55,10,19,5,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9
2,32,27.4543194352902,88,30.11,6,20,4.6,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
2,80,85.46,94,29.8,10,2,0,0,7,0,0,1,0,0,0,0,0,0,0,0,1,0,4,8
2,56,56.4644330143603,87,29.82,5,21,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12
3,85,89.2679018293026,43,29.12,10,19,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7
2,68,68.507868034446,79,29.84,10,13,9,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,4,10
4,72,73.0915148763845,59,29.78,10,6,12,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
2,58,71.787,84,29.89,10,2,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,4,12
2,65,65.8363752645781,45,26.54,10,21,5,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7
2,48.0686440677966,44.8618012074676,67,30.04,10,1,7,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
2,50,41.198480080806,77,29.83,10,14,37,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,11
2,90,95.7826879404144,52,30.01,10,23,13,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6
2,52,47.7538278498344,57,29.95,10,23,12.7,0,32,0,0,1,0,0,0,0,0,0,0,0,1,0,3,3
2,65,64.820579973694,39,30.35,10,3,9,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9
2,43,37.7804675281798,45,29.2,10,10,9,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
2,33.1,28.7382718043684,66,30.25,10,16,4.6,0,28,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
2,36,58.114,37,30.24,10,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12
2,93,99.3320998812643,31,29.76,10,18,10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
2,57,55.6254165944804,67,30.15,10,17,7,0,28,0,0,1,1,0,0,0,0,0,1,0,0,0,3,6
2,63,62.5963477219553,63,29.86,10,17,8,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,11
2,46,43.5197577558228,58,24.12,10,14,5,0,28,0,0,1,0,0,0,0,0,0,0,0,1,0,4,4
2,45,37.975589756712,74,29.66,10,8,16,0,20,0,0,1,0,0,0,0,0,0,0,0,0,0,1,11
2,74,76.8252067615659,85,29.95,8,19,3,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8
2,67,67.6769073969049,68,29.31,10,9,7,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,4,7
3,63,63.4872576320776,93,29.34,2,24,5,0.4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
2,91,96.3749044870854,11,28.88,10,12,5,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9
3,93,99.5804392371416,33,29.16,10,8,13,0,32,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7
3,37,30.8794601035713,45,29.77,10,4,8.1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2
2,50,49.6775084319585,74,29.98,10,8,3,0,32,0,0,1,0,0,0,0,0,1,0,0,1,0,1,12
2,61,60.7677307349122,72,29.47,10,13,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
2,94,100.215932563451,46,29.9,10,2,7,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9
2,63,63.2131255039066,43,30.28,10,20,5.8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2,66.9,67.1200618417972,39,30.11,10,24,9.2,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
2,90,95.4756764908049,30,29.49,10,18,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
2,84,88.1644417610264,26,29.83,10,21,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11
2,69,71.169436276231,35,28.73,10,14,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10
2,84,88.1529927733334,28,29.11,10,19,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
2,28,22.3776990633178,63,29.62,10,23,5,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12
2,43,62.4645,86,29.59,10,2,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11
4,64,63.5914839534434,67,29.84,10,18,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7
3,42,61.843,79,30.04,10,2,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,3,11
2,87,91.7319098903995,63,29.93,10,21,6,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8
2,46,42.4192753425517,37,30.37,10,14,6.9,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2,43,40.2938431260717,68,30.2,10,14,4.6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
2,68,68.3464623314172,87,29.24,10,14,10,0,3,1,0,1,0,0,0,0,0,0,0,0,1,0,4,4
2,64,75.516,83,29.59,15,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
2,75,76.8646652126093,5,28.97,10,3,12,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,3,10
3,64.4,63.8097449506313,34,30.2,10,6,10.4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2,77,79.5697322167019,78,29.37,10,13,9,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,4,9
2,69,70.5346105295793,96,29.79,5,12,5,0.12,20,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6
3,52,49.642117042667,80,29.7,10,24,6.9,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
2,70,72.300590373298,78,29.86,9,14,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5
2,82,85.7772600528058,85,30.1,10,8,6,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9
4,59,56.7411967527441,93,29.39,10,24,12,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12
2,35.1,31.0727306572378,85,30.01,10,24,4.6,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
2,46,40.3908786291037,33,30.07,10,7,12,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11
3,62,74.273,90,29.69,6,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6
2,75,77.5819634270809,87,29.17,10,13,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
2,33.1,26.8901656873037,78,29.67,10,10,6.9,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
3,60,57.4525640142444,59,29.96,10,21,15,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
3,34,26.2059952636252,73,29.46,10,7,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11
3,71,79.8665,93,29.78,7,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9
2,9,2.35046889457835,88,30.37,1,20,3.5,0,24,1,0,0,0,0,0,0,0,1,0,0,1,0,4,2
2,96,101.710596897039,31,29.28,10,19,3,0,7,1,0,1,0,0,0,0,0,1,0,0,1,0,1,9
2,89,94.0257868545849,40,28.66,10,7,5,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6
2,72,73.4242521154486,57,29.8,10,18,9,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
2,64.9,64.8878640659283,32,29.9,10,10,8.1,0,36,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3
2,83,86.9514060692513,19,28.94,10,21,8,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11
2,69,70.0872055573898,35,28.81,10,23,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
2,30,23.0863914279344,92,30.41,10,1,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
2,44.1,40.0789934593529,85,29.88,10,1,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
2,82,86.703,60,28.95,10,2,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,3,6
2,43.9,36.2262813000083,72,29.66,10,15,17.3,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
2,71,72.8837281620798,42,28.99,10,16,5,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,3,9
2,93,99.2352685407122,41,29.95,10,3,9,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9
2,73,81.1095,100,30.07,4,2,0,0,32,0,0,1,0,0,0,0,0,0,0,0,1,0,4,9
2,60,59.2408638352078,69,29.9,10,5,7,0,7,0,0,1,0,0,0,0,0,0,0,0,1,0,2,9
3,36,27.5375987442773,93,29.77,4,15,12.7,0.02,20,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
2,106,114.67772152636,22,28.62,10,16,7,0,32,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8
2,53,50.8048202735106,29,29.03,10,19,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12
2,65,65.26660923642,45,29.75,10,19,7,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6
2,76,82.974,91,29.87,7,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9
2,79,82.0803943997921,61,29.51,10,7,8,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
2,66,67.7759739850301,87,28.91,3,12,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6
2,84,88.1691589866161,51,28.65,10,24,8,0,20,0,0,1,0,0,0,0,0,0,0,0,1,0,1,9
2,42.1,37.668695298868,85,30.48,10,1,7,0,31,1,0,1,0,0,0,0,0,0,1,1,0,0,3,1
4,77,79.6448885650625,47,29.69,10,18,8,0,32,0,0,0,0,1,0,0,0,0,0,0,0,0,2,4
3,37,29.0714276204295,93,28.75,7,8,12,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11
3,63,62.3623879331928,56,29.43,10,7,9,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10
2,77,79.8226102152121,88,29.98,10,16,6,0,32,0,0,0,0,1,0,0,0,0,0,0,0,0,4,5
2,43,39.3309913195749,45,29.57,10,12,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
2,54,52.0099693537531,45,29.11,10,17,7,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,1,11
3,85,89.4636657805152,53,29.75,10,24,14,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
2,61,73.6515,75,29.81,7,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
2,78,80.9335472795718,36,29.94,10,12,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9
2,62,61.958660702431,86,29.92,4,23,6,0.04,35,0,0,0,0,1,0,0,0,0,0,0,0,0,3,9
2,63,74.8945,72,28.95,6,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11
2,66,66.722380572506,65,29.88,7,6,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10
3,53.6,50.7446168037913,62,30.02,10,18,9.2,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
3,84,88.1644417610264,67,29.95,10,13,7,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6
2,67,67.1070368294233,79,29.1,10,21,10,0,32,0,0,1,0,0,0,0,0,0,0,0,0,0,4,9
2,37,25.0625540996598,31,29.87,10,23,26.5,0,32,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2
2,82,85.7541436005415,71,29.07,10,16,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
2,67,67.1070368294233,8,30.04,10,5,10,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10
4,15.1,6.3151296689047,74,30.56,10,23,5.8,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
2,75,77.4407502801746,82,29.86,10,24,6,0.16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11
2,82,85.6686826638003,28,28.87,10,18,12,0,7,0,0,1,0,0,1,0,0,0,0,0,1,0,1,4
2,34,27.9069877489042,89,30.21,2,1,7,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2
2,71,72.8837281620798,70,29.85,10,3,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9
3,77,79.9310810595815,74,28.93,10,16,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
2,72,73.7026527981171,73,30.09,10,11,7,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
2,30.9,24.2417903972614,29,30.17,10,23,6.9,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
3,50,48.4644491111145,58,30.05,10,17,4.6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2,75,77.9563608586328,21,29.87,10,13,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
4,73,74.1035096073965,57,30.14,10,21,15,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4
2,45,63.7075,93,28.51,10,2,0,0.02,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11
2,25,51.2775,100,28.82,10,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12
2,71,79.8665,49,29.01,10,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
2,51.3979166666667,48.8740710178722,67,30.13,0.998474576271186,2,7,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,12
3,85,89.3275515895837,36,24.53,10,8,5,0,28,0,0,0,0,0,0,0,0,0,0,0,1,0,3,8
3,44,39.9584785513287,51,29.68,10,10,7,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,3,12
3,89,94.5167708415054,59,29.99,10,21,13,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
2,76,79.0875149556998,85,29.79,10,21,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
2,86,90.5747399215113,74,29.93,10,21,7,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8
3,73,74.3492316551261,66,29.28,10,13,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5
2,80,82.9371769789425,20,25.54,10,13,21,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
2,27,19.4709441872071,58,29.93,10,9,7,0,7,0,0,1,0,0,0,0,0,0,0,0,1,0,4,11
2,42.1,37.668695298868,60,30.4,10,1,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2,43,39.3309913195749,53,29.02,10,10,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12
3,53.1,50.5043813865085,74,30.01,10,23,8.1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
2,44,37.5505013905981,79,25.58,10,10,13,0.07,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
2,74,75.9916298129681,76,29.59,10,24,8,0,32,0,0,1,0,1,0,0,0,0,0,0,0,0,1,9
3,29,21.1927485315522,69,24.28,10,8,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9
2,21,8.94795916056441,93,28.59,0.5,23,12,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12
2,74,75.8824441559499,87,29.91,0.5,7,9,1.03,14,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6
2,84,88.1734043584564,58,29.41,10,7,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
2,84,88.1841162212834,53,29.84,10,21,12,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9
2,73,74.0307897937844,87,29.96,10,3,16,0.02,20,0,0,0,0,0,0,0,0,0,0,0,1,0,3,6
3,60,58.6750998724408,75,30.35,10,9,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9
3,57,53.2047265252886,89,29.87,10,12,17.3,0.05,31,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2
2,57,55.2898302177665,53,29.3,10,12,8,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
4,52,49.642117042667,40,30.06,10,22,6.9,0,32,0,0,1,0,0,0,0,0,0,0,0,1,0,3,1
3,69,70.0872055573898,84,29.41,10,23,7,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5
2,40,32.8445779566543,83,29.73,10,7,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11
2,81,84.389434050233,50,29.99,10,6,13,0,32,0,0,1,0,0,0,0,0,0,0,0,1,0,3,5
3,69,70.5346105295793,75,29.64,10,6,5,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5
2,80,83.6121313439677,20,29.72,10,24,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11
2,30.9,20.6407750499645,89,29.62,0.5,4,13.8,0.02,24,0,0,1,0,0,0,0,0,1,0,0,1,0,4,2
2,56,56.4644330143603,75,29.67,10,10,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
3,51.1,48.51503702105,100,30.11,0.2,1,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
2,84,88.1367477322356,66,29.95,7,17,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6
2,48,44.7790748722984,67,30.32,10,1,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2
2,71,79.8665,47,29.96,10,2,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
2,95,101.693460581214,11,28.87,10,13,9,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9
3,72,73.5561239782385,94,29.21,7,13,8,0.04,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10
2,84,88.1529927733334,85,29.82,10,19,5,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7
3,77,80.2186690527668,79,29.27,10,24,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6
2,66,67.0109340808284,78,29.81,10,3,5,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9
2,7.2,-4.39100760159329,50,30.47,10,1,7,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1
3,33.3,21.4992833399022,66,29.82,10,22,20.7,0,36,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2
2,48,65.572,87,29.7,10,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11
2,43,36.3821989779585,93,30.09,7,22,12.7,0.06,20,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2,30,20.2674101692386,40,30.06,10,23,12,0,3,1,0,1,0,0,0,0,0,0,0,0,1,0,3,12
3,58,55.076368296946,62,30.06,10,7,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
2,63,61.6029262698701,78,30.06,10,21,13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9
2,30,14.6725011411578,86,24.84,5,10,31,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
2,52,49.5996711932682,88,29.25,10,2,7,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12
2,52,47.6778381818705,80,29.76,6,5,13,0.13,35,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12
2,63,63.4872576320776,100,29.16,10,14,5,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,4,4
3,91,96.6004853227235,6,28.52,10,13,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
2,37,58.7355,48,25.34,10,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12
2,48,65.572,100,29.88,10,2,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,3,11
2,43,37.3608247815701,68,29.7,10,23,10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11
4,66,65.621315506446,54,29.84,10,24,11.5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
2,74,75.3843515761006,64,29.3,10,13,15,0,32,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4
2,84,88.1772703633193,12,28.19,10,6,10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6
3,64,64.6618164483279,40,29.41,10,5,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
2,49,46.4765711246873,86,29.67,7,13,6,0.02,20,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
3,64,62.1928915934465,45,28.63,10,16,18,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
3,42,38.8215224908217,85,25.13,10,23,5,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4
2,71,73.4317444703649,90,29.11,10,18,3,0,28,0,0,1,0,0,0,0,0,0,0,0,1,0,4,7
3,76,82.974,35,29.96,10,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10
2,67,77.3805,61,29.7,10,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10
2,63,74.8945,38,29,10,2,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
2,68,69.1042405075434,15,29.85,10,9,6,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10
3,58.3605769230769,57.2651146219257,67,28.93,10,10,7,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11
2,60,58.9430889698609,72,30.19,10,9,8,0,28,0,0,1,0,0,0,0,0,0,1,0,0,0,4,9
2,59,58.0687656928015,32,30.21,10,18,6.9,0,32,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3
2,85,89.402500378707,29,27.08,10,10,9,0,32,0,0,1,0,0,0,0,0,0,0,0,1,0,1,9
2,25,11.3386788749064,75,29.77,1.5,23,18.4,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2
2,83,86.899716746275,44,29.78,8,17,18,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9
2,49,48.5463543348915,61,30.4,10,3,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12
2,79,82.0803943997921,42,29.03,10,9,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7
2,50,66.815,71,29.69,10,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12
2,28,24.7921182964851,88,30.13,10,12,3,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10
2,63,62.069103431341,90,30.06,10,15,10.4,0,28,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3
3,77,79.5012918493622,56,29.69,10,21,10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
3,65,64.6281858254356,84,28.96,10,3,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
2,95,100.579442799972,15,28.64,10,19,3,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5
2,71.1,72.6348297880341,93,30,5,15,6.9,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
3,44.1,40.1320421375151,96,29.69,10,14,6.9,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2
2,60.8,59.1036399086795,63,30.05,10,24,11.5,0,36,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3
2,47,46.2840461407576,86,29.35,5,19,3,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,3,12
2,74.3653465346535,75.8523027508053,67,29.59,10,13,15,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9
2,55.9,54.7793933446474,84,30,9,16,5.8,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
3,63,62.5963477219553,72,29.01,10,13,8,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9
2,77,79.9310810595815,48,29.05,10,23,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9
2,70,79.245,78,29.56,10,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
2,80,85.46,87,29.95,10,2,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,4,8
2,56,70.544,47,29.91,10,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11
2,54,51.2371113914005,51,30.26,10,15,9.2,0,36,0,0,1,0,0,0,0,0,0,0,0,1,0,1,3
3,79,82.2801986920821,83,28.97,10,23,5,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
2,86,89.189,48,29.64,8,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8
2,72,80.488,83,29.37,10,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,4,8
2,46,40.3908786291037,76,25.54,10,7,12,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,9
3,77,79.3800987700924,78,29.15,10,6,12,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
